20,2.059574030387288
21,0.9527272503041085
22,4.3910985705083965
23,7.517491370933616
24,0.9332512260645003
25,3.347302335163824
26,1.6146379768881771
27,10.52577673133446
28,16.68445404324669
29,3.279357298409241
30,1.9491997980858848
31,10.701527469911424
32,1.1347614848535241
33,1.0904332009551365
34,8.423290432256852
35,8.481061939693975
36,4.385208648358652
37,1.9960699739493177
38,1.9172201330442133
39,0.29423484320850335
40,7.349221617927385
41,8.047535325241656
42,4.224756042192816
43,3.36988775766198
44,0.5697899870717916
45,1.8421751083509645
46,11.475965524235166
47,5.586195987391376
48,10.056923352317051
49,1.8938862405549353
50,6.907264697329691
51,3.8788507071679366
52,5.727059615322658
53,1.8017040047792208
54,12.227112257717978
55,5.552556249951135
56,6.825955645327226
57,7.0901957971697245
58,5.792615699035351
59,5.624001352769768
60,9.167942647656414
61,15.208285326340743
62,8.313453179348
63,17.77609692904058
64,6.830384183093211
65,10.042651209336576
66,0.5902630246913447
67,27.179561386655866
68,5.545232724732183
69,6.023906336033151
70,1.3929495079982996
71,42.28111876533117
72,4.351983594160613
73,1.6748918989836392
74,4.9333930438730516
75,2.544094606931534
76,0.7878000049699438
77,4.190793161246703
78,5.478141490586697
79,2.8175813576878186
80,3.780877150738438
81,10.035750141468784
82,2.065369015077338
83,3.0187183153194574
84,6.21801674085161
85,0.549504642424769
86,7.226832164839222
87,8.527978208811659
88,1.5941553650309408
89,2.2301467106782353
90,7.909092526418908
91,31.15794590762667
92,6.63195098005697
93,1.670158976371848
94,5.293992490429368
95,3.515890980353809
96,1.0301310583562864
97,9.557570433961555
98,4.972717887371734
99,8.292600318977554
100,7.889737374739099
101,9.198470869481374
102,6.458855581378675
103,1.5397730051085703
104,92.97725567776065
105,10.721268472911701
106,1.8773586431119118
107,8.666990836774602
