4.5351475E-4,-0.33333334
1.0004535,-0.33333334
2.0004535,-0.33333334
3.0004535,-0.33333334
4.0004535,-0.33333334
5.0004535,-0.33333334
6.0004535,-0.33333334
7.0004535,-0.33333334
8.000454,-0.33333334
9.000454,-0.33333334
10.000454,-0.33333334
11.000454,0.33333334
12.000454,0.33333334
13.000454,0.33333334
14.000454,0.33333334
15.000454,0.33333334
16.000454,0.33333334
17.000454,0.33333334
18.000454,0.33333334
19.000454,0.33333334
20.000454,0.33333334
21.000454,0.33333334
22.000454,0.33333334
23.000454,0.33333334
24.000454,0.33333334
25.000454,0.33333334
26.000454,0.33333334
27.000454,0.33333334
28.000454,0.33333334
29.000454,0.33333334
30.000454,0.33333334
31.000454,0.33333334
32.000454,0.33333334
33.000454,0.33333334
34.000454,0.33333334
35.000454,0.33333334
36.000454,0.33333334
37.000454,0.33333334
38.000454,0.33333334
39.000454,0.33333334
40.000454,0.33333334
41.000454,0.33333334
42.000454,0.33333334
43.000454,0.33333334
44.000454,0.33333334
45.000454,0.33333334
46.000454,0.33333334
47.000454,0.33333334
48.000454,0.33333334
49.000454,0.33333334
50.000454,0.33333334
51.000454,0.33333334
52.000454,0.33333334
53.000454,0.33333334
54.000454,0.33333334
55.000454,0.33333334
56.000454,0.33333334
57.000454,0.33333334
58.000454,0.33333334
59.000454,0.33333334
60.000454,0.33333334
61.000454,0.33333334
62.000454,0.33333334
63.000454,0.33333334
64.00045,0.33333334
65.00045,0.33333334
66.00045,0.33333334
67.00045,0.33333334
68.00045,0.33333334
69.00045,0.33333334
70.00045,0.33333334
71.00045,0.33333334
72.00045,0.33333334
73.00045,0.33333334
74.00045,0.33333334
75.00045,0.33333334
76.00045,0.33333334
77.00045,0.33333334
78.00045,0.33333334
79.00045,0.33333334
80.00045,0.33333334
81.00045,0.33333334
82.00045,0.33333334
83.00045,-0.33333334
84.00045,-0.33333334
85.00045,-0.33333334
86.00045,-0.33333334
87.00045,-0.33333334
88.00045,-0.33333334
89.00045,-0.33333334
90.00045,-0.33333334
91.00045,-0.33333334
92.00045,-0.33333334
93.00045,-0.33333334
94.00045,-0.33333334
95.00045,-0.33333334
96.00045,-0.33333334
97.00045,-0.33333334
98.00045,-0.33333334
99.00045,-0.33333334
100.00045,-0.33333334
101.00045,-0.33333334
102.00045,-0.33333334
103.00045,-0.33333334
104.00045,-1.0
105.00045,-1.0
106.00045,-1.0
107.00045,-1.0
108.00045,-1.0
109.00045,-1.0
110.00045,-1.0
111.00045,-1.0
112.00045,-1.0
113.00045,-1.0
114.00045,-1.0
115.00045,-1.0
116.00045,-1.0
117.00045,-1.0
118.00045,-1.0
119.00045,-1.0
120.00045,-1.0
121.00045,-1.0
122.00045,-1.0
123.00045,-1.0
124.00045,-1.0
125.00045,-1.0
126.00045,-1.0
127.00045,-1.0
128.00046,-1.0
129.00046,-1.0
130.00046,-1.0
131.00046,-1.0
132.00046,-1.0
133.00046,-1.0
134.00046,-1.0
135.00046,-1.0
136.00046,-1.0
137.00046,-1.0
138.00046,-1.0
139.00046,-1.0
140.00046,-1.0
141.00046,-1.0
142.00046,-1.0
143.00046,-1.0
144.00046,-1.0
145.00046,-1.0
146.00046,-1.0
147.00046,-1.0
148.00046,-1.0
149.00046,-1.0
150.00046,-1.0
151.00046,-1.0
152.00046,-1.0
153.00046,-1.0
154.00046,-1.0
155.00046,-1.0
156.00046,-1.0
